S1,S2,S3,S4,S5,S6,S9,S10,S11,S12,S13,S14
14.48376,29.74666068,3.19811,12.98881689,6.0519,36.41966,13.1665129,25.10544917,4.898207256,19.96283995,7.211141009,14.27079591
16.3413,28.9655,3.4,20.55,6.22,15.529,18.54593074,24.78258415,6.543022046,20.35507759,7.327646915,13.73370715
19.36857,31.8434,4.6534,21.23,6.34,26.2,21.69345314,28.97219341,8.287913016,21.43910067,9.070334281,20.2737083
17.9046,30.9,4.6095,20.28,3.8973,23.2,20.89562351,28.97219341,6.66646091,21.43910067,9.432617923,20.28086602
17.94707,32,4.6973,19.74,9.98,22.74,20.89503864,29.43658104,7.167705268,21.83632678,9.748466223,25.91748436
25.11461,39.2747,7.1557,38.05,7.12,29.98,39.15386207,32.57550274,9.297854258,30.64483882,12.49150288,47.86475344
29.39713,62.3614,9.9214,38.42,14.46,43.23,50.45466738,53.0731157,11.57540025,37.50162914,15.8745927,40.70933803
25.77085,51.3094,9.4824,36.72,23.5224,40.34,41.01660007,40.5192352,13.99074537,34.03693157,15.54342401,47.76104825
13.27215,44.4282,6.0582,25.39,20.25,28.08,26.24345955,29.75199044,20.26698171,20.65203739,14.38835898,31.97442611
9.81317,33.3661,3.9071,17.67,9.34,15.17,13.05401084,23.80749098,8.052633618,14.92126327,8.869483126,12.22060635
7.24122,16.18315799,6.021215718,3.62392,3.02587,12.15195,6.943443375,13.55271446,4.44882334,6.400737693,6.799188317,4.996966975
2.81334,5.818145733,3.6372,2.84002,3.21279,5.56269,4.262332757,7.397952216,2.848613493,3.145842509,4.50746402,2.704711642
4.55,10.51308839,2.186365747,1.67896,2.31194,3.56092,4.207724756,7.275236876,2.744146589,3.19629716,3.997639499,2.622325487
2.01336,4.777054909,2.746971026,0.9236,2.75841,2.17898,4.415104867,5.044856659,2.591713941,2.486323969,2.851725941,2.030339981
5.24145,10.88287247,3.45000258,2.05679,2.62506,3.07032,3.461272968,10.96962514,2.898929113,4.404671716,4.458647521,2.123035887
5.55701,13.26272921,5.6962,6.43094,3.42919,1.82584,4.064420521,12.07428525,3.571405749,5.108473844,4.902118278,2.713219738
5.63964,13.24432921,5.6962,5.16167,5.04194,1.9878,3.804215742,12.51170482,3.22134362,5.02619195,4.902118278,2.634506559
4.41801,13.40859921,1.669699941,6.95004,4.8062,2.308,3.804215742,12.0017663,3.071802595,5.515348128,4.796142879,2.526110571
4.76419,21.15097534,2.06515519,8.62592,4.69974,2.244,4.280929583,13.71386625,3.072763342,8.599567602,5.001116758,2.895182049
5.63997,26.29613025,2.812126216,12.90945,5.47574,2.87072,5.383410513,17.09973863,3.633226983,13.86421566,6.073958967,3.865641945
7.49513,22.04748046,3.471218298,22.43147,6.18271,2.86172,6.882292552,20.1334195,3.667428462,18.70586557,7.284821968,4.679531095
7.94438,39.22766068,4.13031038,24.16004,5.88982,3.63163,7.850110544,25.97501087,3.96080549,21.37639203,7.190755886,7.867282035
8.05197,41.44468885,4.657584046,26.7918,4.92678,3.16494,8.699565864,30.73327996,5.236294455,22.78715277,8.355555898,10.05422779
8.45893,41.3517915,4.613644573,28.2699,5.33165,5.53578,8.699565864,30.75641661,4.680938582,22.78715277,8.399819227,12.47613944
10.18573,33.98182354,4.74546299,19.03777,7.85174,40.97612,13.68637248,27.96227421,6.085994141,22.14728448,8.90188076,23.44826987
18.50523,24.68,6.3216,24.48,6.032,25.09,29.35345954,25.32301039,9.88462503,24.17114756,10.5858442,37.77215398
20.84214,25.88,5.9704,23.12,6.48,23.26,26.62797345,27.01129759,8.952153777,23.38118684,9.713785276,36.24002546
21.83219,26.62,5.9265,22.95,6.47,28.49,26.08142758,28.32700213,9.464540513,24.6699898,10.02777975,39.70805362
24.06013,28.6078,6.2777,24.31,7.57,37.52,32.73522574,28.74130338,9.952895786,25.48618088,9.539474341,40.71869148
22.26389,24.959,6.146,23.8,8.52,38.901,29.55556445,30.86575748,8.002231774,25.67176187,9.511328434,40.8570138
11.2062,26.88072598,8.042431436,4.11137,7.00846,45.32335,16.56199736,21.79301413,3.792334293,19.63576537,7.792806503,20.09083562
6.2061,18.32669881,2.504549911,8.72676,3.96071,17.00156,8.791847683,17.07548881,2.685262944,11.26936847,5.881776126,5.100315352
9.73839,29.4,3.2925,12.75,2.16,4.365,8.505808658,22.67617554,5.113848839,15.57164208,7.023291037,5.984390711
11.334,19.91,3.951,15.3,2.801,16.71,8.809879876,24.31383333,5.659852175,14.85373517,8.181773292,7.723221509
10.22964,19.98,3.2925,12.75,2.16,8.1417,6.053851739,23.13671362,5.670635167,12.03594747,7.343555177,4.000524552
6.21605,16.29493208,7.7948,7.21767,4.34204,9.21982,4.735026417,17.83577361,4.104672689,10.50437171,8.151707678,2.879740402
5.06141,14.31894982,4.4166,1.89647,3.79272,6.25508,3.239497109,11.61507359,2.087867,6.594907181,5.201920826,1.71664283
5.25529,13.55427982,2.493942052,1.41807,1.56615,5.72234,3.239497109,11.09398823,1.943710431,7.033644586,5.201920826,1.71664283
5.95093,13.19748921,3.669699941,1.69832,1.20934,7.43398,3.842644661,12.66551537,2.229120615,8.153291416,5.622368823,2.391227964
7.19655,14.6791533,4.933336774,1.29461,4.79354049,4.72835,4.168622105,13.4083434,2.548747286,8.903490201,6.037888473,2.779874349
6.19475,16.1817086,1.845457829,1.96417,2.27756,6.04636,4.164946234,13.91828192,2.548747286,8.403830643,5.85548157,2.779874349
4.74656,14.73740921,1.669699941,6.40693,3.58001,4.07486,3.800539871,12.89068749,2.229120615,7.444479947,5.387837292,2.526110571
4.59018,16.85612534,2.06515519,14.76925,3.31238,2.41881,4.755295973,15.16935994,2.499229778,9.251537059,6.125224908,3.402015338
5.10772,23.6685329,2.768186744,21.15752,4.71434,3.66013,5.267427164,21.50007367,2.949289695,13.66746458,6.00357521,5.257059802
6.93367,32.55796189,3.778794603,19.90354,5.75698,5.62092,7.573828545,27.51283361,2.978422154,20.37378695,7.33239107,6.64013209
7.67834,34.82346068,4.13031038,24.84873,4.70524,4.07425,9.324890226,31.03838074,3.373948322,21.06210716,7.548970808,9.548253674
9.37828,35.58962272,4.262128796,24.01656,3.25301,3.76904,10.26380918,29.84554682,3.844596541,21.19254337,7.890502064,9.590452599
11.65047,44.86782702,5.184857711,21.24753,4.07915,5.72299,16.52953051,37.90022119,6.510289894,22.66675178,9.074675799,12.33400731
13.05364,50.00421619,4.701523518,25.56705,6.18726,10.13041,16.15727191,36.41015076,5.00450814,22.77904882,7.862885202,14.43503382
12.78872,42.73778619,4.701523518,27.81221,4.53498,11.5363,16.75376523,34.53543119,4.530611189,22.35382927,8.233162172,15.59068825
19.59655,48.31620562,7.03031554,20.41156,9.50518,63.09807,30.72610454,35.71892679,10.61110193,26.18505186,14.06722237,46.71786318
28.61289,64.15,2.755,21.65,9.68,68.8,38.24232497,57.20130333,9.351080086,27.07809447,12.17303359,52.00437749
22.93231,63.51,2.867,24.34,9.99,60.46,34.56559347,51.30252551,10.16235528,27.04640244,12.08643638,49.77053054
23.92533,66.51359954,24.8193,21.01455,9.90478,71.41767,27.23386771,47.08020799,11.53703739,29.00450713,12.17051746,53.24134865
13.11654,52.01851193,5.931828737,12.84149,7.82406,20.90551,11.74065664,42.16801273,6.834132445,25.05776971,8.785138462,11.1869095
6.13455,33.36,5.1645,2.35,5.54,3.201,5.271103035,21.70179954,2.937202263,9.886715066,5.733185295,3.596772742
4.80832,33.99,5.5401,3.45,5.5665,1.81475,5.69650424,24.3452156,4.417643599,6.778055897,5.894369142,3.867936536
6.17279,34.266,8.7033,6.7,4.7075,2.44,5.848966169,27.14496915,4.475339455,6.900256838,5.487348476,4.766421638
5.75171,36.05,5.445,5.5,3.7768,2.84,4.922116503,25.51794229,4.153241161,6.453991152,4.483609484,4.806823435
5.72433,25.22,5.643,4.56,5.87,1.88,4.922116503,24.53620185,4.417643599,6.369086661,4.95778952,4.806823435
7.13121,21.63,11.2425,7.5,5.785,2.47,6.668412276,30.92893663,4.938917929,8.637826341,5.531103145,5.889581788
16.21674,33.84,21.4357,14.3,9.345,3.801,10.96918234,44.62471262,13.2946271,17.61328869,8.990302377,6.533077322
8.06384,34.33,3.1608,7.2,6.44,2.709,5.848966169,28.20776828,5.214814989,6.658055083,6.074865127,4.786085984
7.51408,31.97,6.9486,2.58,6.405,2.27,5.848966169,30.37863834,4.569010315,8.461924618,5.877070588,4.271688346
7.27673,32.71,6.0096,2.67,7.66087,1.53,4.962321136,27.83642519,3.961275272,7.487760622,4.579983324,3.689594032
12.26584,38.23,11.484,6.96,6.592,2.82,7.881716351,43.29507224,8.113955862,11.60836592,6.073585388,4.766246667
9.28242,48.19,8.0754,5.16,6.414,2.16,6.316199073,37.40379138,4.427509694,11.70501616,4.640325092,4.040711574
8.76859,56.11,8.1383,5.82,8.502,3.24,7.107601785,42.44422216,4.699326268,12.90364736,5.097870447,4.467917014
8.98821,51.6451515,9.613644573,6.82997,5.73899,2.4872,7.157308806,44.26417314,5.408588168,15.91955346,5.76021479,5.679322195
13.82904,72.30645684,6.678799763,14.04841,3.98806,2.24032,12.96349551,56.18980905,12.45013194,23.10719299,7.061694397,7.405479762
13.35494,57.41520723,5.843949793,25.96306,6.76216,13.94327,11.50534559,54.93205443,8.082837217,21.78525227,9.121194219,10.73978381
19.20521,63.12480623,6.854557652,23.39467,7.03577,27.12326,15.72251273,54.24814675,8.99057108,24.12729526,10.71048023,15.81581492
18.41675,56.37150071,6.283344514,34.52822,6.97429,20.64865,13.91751392,50.19785251,8.907907037,22.33063268,10.78551303,22.75417436
29.04128,82.32700135,8.26062076,14.51826,4.94679,33.22654,21.17591598,63.50387599,10.20003798,26.60685587,10.25868709,26.3583156
27.81194,48.769,2.291,32.13,5.582,61.53,25.729906,52.36274626,6.444321693,29.20630298,10.27183517,47.20369595
33.42459,55.933,3.29,35.7,6.28,62.23,25.86117646,57.2750273,6.444321693,31.97743079,10.94109972,47.96734927
34.15826,48.568,0.84727,25.09,6.101,69.1326,26.16018581,54.75444012,7.206890863,28.56861821,10.97908295,47.69161282
17.99602,43.81,1.612,11.76,8.93,41.198,11.88746885,44.83559242,7.102567851,22.5681787,9.058781155,21.89344594
9.53475,37.16,1.43,17.17,9.21016,7.031,7.573828545,39.07845738,3.560122126,18.14293423,5.511470892,7.335500445
6.80333,40.41,6.0096,4.56,8.44,3.7248,5.692828369,26.86291439,2.653175497,11.46696252,4.557501006,4.626099193
6.25854,34.5,3.2486,12.58,8.2843,4.3068,6.18149467,29.35274598,3.116753971,12.66264645,5.041825051,4.271688346
8.65336,20.18,3.29,17,8.22,5.82,7.910032917,38.39533758,4.859693461,16.20175372,5.802161112,7.787145433
15.79631,30.42605,26.2325,29.76641443,7.1604,5.333,16.24265744,39.64395389,17.1538112,21.004991,9.528633982,11.24295931
14.78023,25.92,24.8834,18.23,6.19,4.355,14.77695704,35.52558928,17.2346995,18.30920313,9.079354438,11.24295931
13.24214,25.547,23.3844,15.6,6.35,3.221,14.17496625,38.36021415,15.67726544,17.47886435,8.801103865,11.24295931
12.10256,30.336,19.7868,11.88,7.39475,2.97,10.09133642,40.54859108,11.14078946,17.28251818,8.501151168,11.80157718
9.8396,23.7411,13.8993,7.49,7.39012,2.72,7.577504416,37.8074976,7.066257424,14.38274531,7.312730159,8.281878725
6.48435,25.57143147,6.460610439,3.57518,3.19076,2.24063,4.629792636,23.73821273,4.511756809,6.622773487,6.302400347,3.48802409
11.73013,30.79803577,3.383339354,1.98542,4.71968,2.23944,5.288458708,30.58538798,4.745719358,9.789105421,8.043065284,4.271688346
10.35863,34.84464985,13.64697619,5.34602,3.30529,4.00086977,6.062846445,34.15915066,4.601562789,12.76661913,8.184757569,4.160459161
9.59867,37.28691128,3.954552491,9.78389,4.78923,4.338292522,6.758058309,35.47950698,4.590779798,14.49251754,7.81706791,4.040711574
8.79381,35.66055659,3.866673547,22.68449,5.24817,3.852,7.577504416,35.86609697,3.883926295,18.02153299,7.81706791,4.719718117
12.2907,56.80019519,5.712131377,19.88485,5.92071,3.13347,9.820500077,49.06274131,8.101883442,20.47222056,8.628124817,8.941569733
20.88542,20.69,7.0679,37.23,9.345,4.9345,14.22115883,39.65338012,11.70396148,27.25395697,8.246928942,10.25907364
29.63813,22.58,3.456,30.234,9.34,5.445,14.73361539,41.45908411,10.79358139,28.06586277,11.3634761,11.24295931
27.76658,20.22157357,6.898497124,36.70472609,37.10422402,6.92254,14.22115883,41.1001494,11.95128063,28.95823361,17.043806,11.50898239
25.72585,19.929,6.5411,25.33,12.2256,8.6718,11.51262481,39.18195453,12.03216816,26.29960578,11.24610472,11.18456394
22.04912,21.02048946,4.481826157,17.34956727,10.46275,3.24201,8.120946886,38.92270594,4.528541828,21.65254964,7.262450534,10.33716201
32.53138,68.2318,7.9898,30.94,19.8198,10.5924,18.5054531,59.37195062,10.51820469,30.70066257,14.32052237,10.75380693
11.81524,40.28,4.3461,16.83,10.1,4.97,8.120946886,38.41792755,3.853530775,21.25983836,7.847040632,10.33716201
16.71957,27.57554,3.031823577,11.73647198,5.2163,4.4863,6.668412276,25.8690838,3.143921989,13.56395952,6.148863507,5.445428182
4.93716,27.82,2.3267,9.01,3.01,6.833,4.510506364,20.70430842,2.448071305,8.746877854,4.104551466,4.270596182
4.53449,29.18,2.195,8.5,4.699,2.91,4.460945972,19.03704892,2.437873725,8.493505141,3.956019156,4.620027794
7.73496,33.01186,3.4446,2.76758,4.49922,9.53533,7.577504416,33.48857382,3.60709802,17.02165645,6.148863507,7.556343633
9.94308,39.64,3.951,15.3,5.1,6.177,7.577504416,34.78292211,4.255448924,17.77937496,6.207596716,5.258379507
9.40658,43.43922,7.29953,4.6448,4.77021,6.75187,6.062846445,33.51987977,5.364356014,11.42417072,7.547684345,5.334198997
8.56113,33.24543189,12.8914,13.05208,4.91335,10.79052,7.577504416,34.95309267,5.367011962,12.49432811,7.792142996,6.519311026
8.08052,30.87016903,10.7928,8.40247,3.82778,4.66665,5.074578432,27.02226329,5.214814989,7.949122893,6.020253672,4.271688346
6.89914,26.13999555,6.724247272,4.37032,3.47079,3.38735,5.254645004,24.52842145,4.727178348,6.471780227,5.572016586,4.000524552
6.36216,27.36,2.2828,8.84,3.366,2.22,4.736802132,20.61860091,3.95250523,5.349253575,5.371470382,3.030064656
6.5713,31.49,7.9447,3.01,2.39902,2.15,4.843034864,21.58734463,4.211801581,5.17155201,5.274961826,2.963096518
6.45406,31.44885,8.2445,9.35,3.42,1.14,4.962321136,21.92089428,3.841893967,6.145463741,4.118138968,3.216860296
5.84042,29.02,2.2828,8.84,3.55,1.28,4.520162691,18.19632323,3.582597616,6.046921159,4.102509693,2.776300877
4.70795,22.726,2.195,8.5,3.67,0.914,4.284511165,16.57150368,3.232596895,6.142967226,3.973755769,2.776300877
4.72021,25.83741351,2.592428856,9.43764,4.3055,1.356,4.962321136,20.8420764,3.472275946,10.3019419,4.490993338,3.216860296
13.53428,34.51,3.512,13.6,3.38,9.545,5.96629787,30.13309829,3.591341299,16.00127587,6.256809238,4.372475234
10.85328,31.64,3.5559,14.56,7.45,4.7142,6.430127995,31.49600925,3.197600404,16.2936416,5.306219488,5.145830617
8.42594,30.3578,1.02008,4.90599,4.20365,10.14279,6.067184343,26.81412763,2.865303529,12.63277447,4.527392025,5.324964247
14.66251,28.624,4.6973,18.19,4.356,9.77,8.639142682,42.2573717,4.48631741,17.4238882,6.743734766,9.351547339
13.13894,42.37435232,3.096978767,6.70634,3.06993,9.14897,9.803099105,44.05106962,5.422946344,17.4238882,6.804530719,7.589893899
12.72379,41.58994802,4.174249852,8.74285,3.31417,10.86108,8.237581826,39.72731698,3.5405368,16.61499461,7.009615281,7.516622376
12.57931,40.17979394,3.910613019,13.12364,3.705,9.75425,8.199152907,35.59191359,2.691014421,16.35260333,7.009615281,7.372561851
11.73007,34.49308516,3.559097242,13.51493,4.15853,7.70387,7.082190455,33.66131356,2.701797413,16.98238281,7.161561929,7.169774799
11.92658,36.27527189,3.778794603,12.97357,4.55612,6.1414,7.846434673,34.651077,2.704453361,17.63700242,7.161561929,9.361231706
11.91789,41.15,3.8632,14.96,3.93,6.63,8.40272668,35.54661817,2.704453361,17.63700242,7.161561929,8.206807405
12.13598,37.5966,4.1266,17.82,5.96,6.69,8.781447755,37.36930387,3.134355044,17.76895748,7.359242825,7.516622376
15.10736,36.41,6.8045,26.35,7.34,43.23,22.73239278,39.9864824,7.653987407,22.90283602,8.183532331,39.36264913
20.32228,42.91,3.45,38.93,7.345,27.934,21.81268944,49.28864048,6.497634067,28.48245465,12.44615403,33.39928566
12.62038,25.5,1.02,21.59,6.3,21.28,12.25468611,39.68701264,7.492126649,15.03670559,11.15258265,22.1967389
10.51613,31.78,12.1419,13.77,4.23,7.72,8.04645879,33.19051277,5.240565747,11.9751116,8.336704217,5.806785253
7.99505,27.71,11.5423,7.7,4.0834,6.95,6.989753826,29.69708526,5.240565747,7.946798614,8.304169931,5.73355273
8.60514,25.39,11.2425,7.5,3.73,4.365,5.423564964,30.65099685,5.416385009,9.772800668,7.200423258,4.000524552
6.42475,25.88,9.4437,6.3,3.2787,2.95,4.629792636,25.53297655,4.52736845,7.638684129,5.701793442,4.000524552
7.79158,18.84,8.6942,5.8,3.17,3.3756,4.668221555,23.86315529,4.745569654,6.696442941,5.883883905,2.686623597
9.53944,22.57,9.8934,6.6,3.09,3.8412,5.113007351,26.90018751,5.016580552,8.050373911,6.768703543,3.470287852
7.51725,23.14,2.5462,5.8,3.2,2,4.668221555,23.86315529,4.745569654,6.696442941,5.984741513,2.686623597
8.28706,29.38430555,5.724247272,2.21725,2.30462,2.424,4.960545422,24.99656693,4.80326551,7.550979855,6.847083336,3.865641945
8.32045,26.29254025,4.812126216,5.1282,3.46124,2.5245,4.922116503,26.90018751,4.952806535,9.01781942,6.756579937,4.000524552
13.98036,36.21728802,6.174249852,5.611,4.75256,4.579308773,6.961632082,39.73565385,6.255124395,16.49625458,8.422556644,4.428005944
17.86139,55.8973811,5.448494544,9.79797,5.07261,5.031,11.4226603,50.41652159,7.170300872,19.16315794,9.998362533,9.154457937
18.25009,55.61948723,5.843949793,19.24848,6.18133,5.0535,17.69159975,51.57913145,9.482325335,22.53249557,10.07757497,12.6704117
21.79256,51.86024723,5.843949793,15.63732,14.48956557,6.411032282,18.85180627,51.71019733,7.454950738,26.35827912,11.42552523,14.37523354
24.91019,63.69522031,7.118194485,21.17388,17.64894453,7.808926539,22.71817784,53.34000956,10.37802804,28.70790587,13.69316372,17.66471903
30.4898,69.16869726,7.996983927,9.52506,19.82782657,16.39779,32.68726287,62.18233561,10.60873762,32.04564908,13.16448049,23.97579286
23.7422,57.36611705,1.91593,12.05995,7.17961,47.85896,27.54093274,50.40014314,7.809578362,28.01648306,10.77296564,34.18394801
20.99584,45.64327601,1.77455,23.98322534,7.75714,46.82686,25.62446384,42.78459038,6.289217188,25.6748706,10.83960337,33.58158941
24.91037,60.76563623,2.80104,15.30454,6.62001,43.04699,27.19514584,45.21937362,9.242037587,27.64526053,11.13954441,34.27197047
38.31496,50.67,10.8872,42.16,9.89,34.93,40.14319294,46.27143654,5.756867429,43.0232082,11.67890382,33.71564674
32.48792,87.42977,28.39243918,17.247,20.80832349,4.203,18.8379816,74.43757635,17.00721941,20.04882901,9.872773423,10.39032095
13.80794,72.94872,12.207,3,10.2,2.56,9.987883723,51.68853751,10.8122555,14.25463789,8.624021423,7.954048765
10.98881,44.27381,8.91,3,9.3686,2.38,7.129015729,35.80348352,5.750128033,8.925194684,7.693237432,3.239311081
9.25912,32.60572,9.8934,3.82,6.3,2.84,5.445535852,27.15366127,4.940493389,7.584488993,7.443351733,3.436263959
10.32916,34.67333,6.732,2.16,8.1688,1.95,5.445535852,27.33389392,5.404071863,8.669435659,8.390246951,3.470287852
11.07576,37.37361,7.722,2.36,8.1,1.53,6.932989688,31.30758148,5.403259128,8.853255155,8.75793661,3.470287852
12.84747,35.03993,3.9071,2.68,7.09,1.7,8.991513588,36.06405133,5.166008739,10.97107757,9.98530641,4.448554324
12.71861,41.20165741,9.801,8.31552,3.53522,4.772121774,10.05858117,41.07288758,5.784313463,13.70627875,9.80825992,7.949942414
14.32871,54.92930315,5.58031296,9.27276,4.93986,6.121812781,12.45813195,52.18357951,6.932261155,20.03104852,9.487174318,10.21889537
13.62013,57.5487611,5.448494544,30.94798,5.1923,5.97720303,12.33759831,51.90255512,7.53698441,20.12816908,9.85268928,11.24197045
13.34425,49.77397906,5.316676127,36.24649,5.69822,7.42869,16.32849649,45.42264272,7.125263879,22.3496422,10.35458329,17.17285152
16.84892,50.15100867,6.151526098,27.9632,10.07469,41.799,25.33371442,45.58353315,8.144775589,25.20172309,10.84352709,34.26795749
